Kampus_PT;Nomor urut;Jenis Kelamin;Umur;Fakultas;Prodi;Tingkat Semester;Uang Saku;jumlah mobil;jumlah motor;jumlah sepeda;kendaraan utama;jenis tempat tinggal;jarak;biaya sepekan;Jumlah Perjalanan Senin;Jumlah Perjalanan Selasa;Jumlah Perjalanan Rabu;Jumlah Perjalanan Kamis;Jumlah Perjalanan Jumat;Jumlah Perjalanan Sabtu;Jumlah Perjalanan Ahad
UBL;330;Perempuan;22;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;1 - 2 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;3,417557782;130;3;3;2;2;5;2;2
UBL;376;Perempuan;22;Fakultas Ilmu Sosial dan Politik;Administrasi Publik;Semester 7-8;1 - 2 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;2,083620319;130;2;2;4;1;3;2;1
UNILA;186;Perempuan;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 7-8;2,1 - 3 Jt;2;2;0;Mobil pribadi;Rumah pribadi;7,5;130;2;2;0;0;0;2;0
UNILA;188;Perempuan;20;FakultasEkonomidanbisnis;Ekonomi Pembangunan;Semester 3-4;3,1 - 4 Jt;0;3;1;Sepeda motor pribadi;Rumah saudara;5,3;130;2;4;4;2;4;0;2
UNILA;215;Laki-laki;20;Fakultas Teknik;Teknik Elektro;Semester 3-4;3,1 - 4 Jt;2;2;1;Mobil pribadi;Rumah saudara;2,2;130;0;2;2;2;2;2;2
UNILA;220;Perempuan;21;Fakultas Teknik;Teknik Mesin;Semester 1-2;3,1 - 4 Jt;1;0;0;Mobil pribadi;Rumah mengontrak bersama;0,6;130;2;2;3;2;2;0;2
UNILA;238;Perempuan;20;FakultasEkonomidanbisnis;EkonomiPembangunan;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1;130;0;4;4;4;2;3;2
UNILA;347;Perempuan;19;Fakultas Teknik;Teknik Kimia;Semester 1-2;2,1 - 3 Jt;0;0;0;Layanan online;Kos bersama-sama;1;130;2;3;2;4;2;0;0
UNILA;372;Laki-laki;20;Fakultas Hukum;Ilmu Hukum;Semester 3-4;> 4 Jt;0;0;0;Layanan online;Rumah mengontrak pribadi;2,5;130;2;3;2;0;2;2;0
UBL;231;Laki-laki;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;1 - 2 Jt;1;3;1;Sepeda motor pribadi;Rumah pribadi;4,385755452;125;3;4;2;1;4;2;1
UBL;298;Perempuan;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 5-6;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;2,337762627;125;3;2;4;2;2;1;1
UNILA;326;Perempuan;20;Fakultas Pertanian;Agroteknologi;Semester 3-4;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;1;125;2;2;0;2;4;2;2
UINRIL;167;Perempuan;21;Tarbiyah dan Keguruan;Biologi;Semester 7-8;3,1 - 4 Jt;1;0;0;Mobil pribadi;Kos sendiri;5,5;120;0;3;2;2;0;2;2
UBL;95;Perempuan;22;Fakultas Hukum;Ilmu Hukum;Semester 5-6;3,1 - 4 Jt;1;0;0;Mobil pribadi;Kos sendiri;1,311269222;120;0;1;1;4;2;1;3
UBL;188;Perempuan;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;2,068500832;120;2;2;1;1;2;1;1
UBL;236;Laki-laki;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;1;2;0;Sepeda motor pribadi;Rumah saudara;1,656918556;120;3;2;2;2;4;4;2
UBL;251;Perempuan;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;0;2;0;Layanan online;Rumah saudara;1,045679685;120;2;2;2;2;2;2;1
UBL;258;Perempuan;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;2;0;Layanan online;Rumah pribadi;3,171617387;120;2;2;1;2;2;2;1
UBL;264;Perempuan;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;2;1;0;Layanan online;Rumah pribadi;1,439056074;120;2;2;2;2;1;2;1
UBL;282;Laki-laki;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;2;3;0;Sepeda motor pribadi;Rumah pribadi;3,756796208;120;3;3;3;1;1;2;2
UBL;301;Perempuan;21;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 5-6;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;0,583639071;120;3;2;4;2;4;3;2
UNILA;46;Perempuan;21;Fakultas Kedokteran;Kedokteran;Semester 7-8;2,1 - 3 Jt;0;0;0;Layanan online;Kos sendiri;0,2;120;2;2;2;2;2;3;2
UNILA;123;Perempuan;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Pancasila dan Kewarganegaraan (PKN);Semester 5-6;1 - 2 Jt;0;3;0;Layanan online;Rumah pribadi;3,1;120;2;3;3;2;3;0;0
UNILA;153;Laki-laki;21;FakultasEkonomidanbisnis;BisnisDigital;Semester 5-6;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak pribadi;0,2;120;2;2;3;2;2;3;0
UNILA;159;Perempuan;21;Fakultas Teknik;Teknik Geodesi;Semester 5-6;1 - 2 Jt;1;2;0;Layanan online;Rumah pribadi;3,1;120;3;3;3;2;2;3;0
UNILA;309;Laki-laki;20;Fakultas Teknik;Teknik Mesin;Semester 3-4;2,1 - 3 Jt;0;0;0;Layanan online;Kos bersama-sama;1;120;2;2;0;2;2;3;3
UNILA;312;Perempuan;22;Fakultas Teknik;Teknik Arsiktektur;Semester 7-8;2,1 - 3 Jt;0;0;0;Layanan online;Kos sendiri;1;120;2;3;0;2;0;2;0
UNILA;357;Perempuan;19;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Administrasi Bisnis;Semester 1-2;1 - 2 Jt;1;2;0;Layanan online;Rumah pribadi;2,3;120;2;2;2;0;2;4;0
UNILA;368;Laki-laki;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 5-6;< 1 Jt;0;3;0;Layanan online;Rumah pribadi;4,1;120;3;2;2;4;2;0;0
UNILA;208;Laki-laki;19;Fakultas Pertanian;Agribisnis;Semester 1-2;2,1 - 3 Jt;1;0;0;Mobil pribadi;Kos sendiri;1;115;2;2;2;2;2;0;2
UNILA;235;Perempuan;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Lampung;Semester 5-6;2,1 - 3 Jt;0;0;0;Layanan online;Kos sendiri;0,7;115;0;2;3;2;2;4;2
UNILA;317;Laki-laki;22;Fakultas Pertanian;Kehutanan;Semester 7-8;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak pribadi;2,5;115;0;3;2;0;3;2;0
UNILA;335;Perempuan;22;FakultasEkonomidanbisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;2,5;115;4;2;4;0;3;0;0
UNILA;341;Laki-laki;22;Fakultas Pertanian;Peternakan;Semester 3-4;1 - 2 Jt;0;3;0;Layanan online;Rumah saudara;1,8;115;4;0;2;2;2;4;0
UNILA;349;Laki-laki;20;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Administrasi Negara;Semester 3-4;2,1 - 3 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;2;115;2;2;0;2;4;2;0
UNILA;378;Laki-laki;21;Fakultas Teknik;Teknik Geofisika;Semester 5-6;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak pribadi;2,5;115;2;2;4;2;0;2;0
UNILA;384;Perempuan;22;Fakultas MIPA;Biologi Terapan;Semester 7-8;1 - 2 Jt;0;3;0;Layanan online;Rumah pribadi;4,1;115;4;0;2;2;3;0;0
UBL;123;Perempuan;23;Fakultas Teknik;Teknik Sipil;Semester 5-6;> 4 Jt;1;0;0;Mobil pribadi;Rumah pribadi;1,311269222;110;4;1;3;5;1;1;2
UBL;254;Perempuan;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;1;1;0;Layanan online;Rumah pribadi;1,234770674;110;2;2;2;2;2;2;3
UBL;348;Perempuan;22;Fakultas Teknik;Teknik Sipil;Semester 7-8;1 - 2 Jt;2;2;1;Sepeda motor pribadi;Rumah pribadi;5,855147394;110;5;4;2;2;1;1;1
UNILA;327;Laki-laki;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Lampung;Semester 3-4;< 1 Jt;0;0;0;Layanan online;Kos bersama-sama;1;110;3;2;2;4;0;4;3
UNILA;360;Perempuan;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bimbingan Konseling;Semester 5-6;< 1 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;2,2;110;0;3;2;2;3;4;0
UNILA;361;Laki-laki;20;Fakultas MIPA;Fisika;Semester 1-2;2,1 - 3 Jt;0;3;0;Layanan online;Rumah saudara;3,5;110;2;2;2;4;0;4;3
UBL;39;Laki-laki;21;Fakultas Hukum;Ilmu Hukum;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;4,235240115;105;5;3;4;4;3;3;3
UNILA;296;Perempuan;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Anak Usia Dini� (PG PAUD);Semester 1-2;< 1 Jt;0;3;0;Sepeda motor pribadi;Rumah saudara;5,2;105;2;2;2;0;2;0;2
UNILA;301;Perempuan;19;Fakultas Pertanian;Kehutanan;Semester 1-2;1 - 2 Jt;0;0;0;Layanan online;Kos bersama-sama;0,2;105;2;2;2;4;2;0;0
UNILA;302;Perempuan;21;Fakultas Pertanian;Teknologi Industri Pertanian;Semester 3-4;2,1 - 3 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;4,7;105;0;2;2;2;4;2;0
UNILA;324;Perempuan;19;Fakultas Pertanian;Kehutanan;Semester 1-2;1 - 2 Jt;0;0;0;Layanan online;Kos bersama-sama;1;105;2;2;4;4;0;4;0
UINRIL;1;Laki-laki;22;Syariah;Hukum Keluarga;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;19,27;100;3;3;0;0;0;0;0
UINRIL;79;Laki-laki;21;Syariah;Hukum Keluarga;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;1,5;100;2;3;2;1;2;2;1
UBL;19;Laki-laki;23;Fakultas Hukum;Ilmu Hukum;Semester 7-8;< 1 Jt;1;0;0;Sepeda motor pribadi;Rumah saudara;6,890955751;100;1;1;1;1;1;1;1
UBL;34;Laki-laki;22;Fakultas Teknik;Teknik Sipil;Semester 3-4;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;2,140891514;100;3;4;3;2;3;3;1
UBL;37;Perempuan;23;Fakultas Teknik;Teknik Mesin;Semester 7-8;2,1 - 3 Jt;2;3;1;Sepeda motor pribadi;Rumah pribadi;5,654532615;100;4;1;1;1;1;2;1
UBL;48;Laki-laki;21;Fakultas Ilmu Sosial dan Politik;Administrasi Publik;Semester 5-6;2,1 - 3 Jt;2;1;0;Sepeda motor pribadi;Rumah pribadi;5,854269746;100;3;3;2;3;2;2;2
UBL;49;Laki-laki;19;Fakultas Hukum;Ilmu Hukum;Semester 1-2;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;0,974907821;100;2;3;4;2;3;2;1
UBL;66;Perempuan;21;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;1 - 2 Jt;0;1;0;Layanan online;Kos sendiri;0,177691507;100;4;1;3;3;1;2;3
UBL;81;Perempuan;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 7-8;< 1 Jt;0;1;0;Berjalan kaki;Rumah saudara;5,413658404;100;0;1;2;1;1;1;3
UBL;92;Laki-laki;18;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 1-2;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,311269222;100;4;4;2;3;2;1;2
UBL;119;Laki-laki;19;Fakultas Hukum;Ilmu Hukum;Semester 1-2;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;1,32649712;100;4;2;4;2;5;2;1
UBL;129;Laki-laki;20;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 5-6;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;1,40351248;100;5;4;2;3;5;5;1
UBL;136;Perempuan;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;1 - 2 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;3,113390082;100;2;2;3;5;2;2;1
UBL;145;Perempuan;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;1 - 2 Jt;1;2;1;Sepeda motor pribadi;Rumah saudara;1,869401204;100;2;1;1;4;2;1;1
UBL;149;Laki-laki;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;5,691310386;100;2;2;2;1;1;2;1
UBL;150;Perempuan;20;Fakultas Hukum;Ilmu Hukum;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;4,694593328;100;1;1;1;1;1;1;1
UBL;165;Laki-laki;18;Fakultas Hukum;Ilmu Hukum;Semester 1-2;2,1 - 3 Jt;0;1;0;Mobil pribadi;Rumah pribadi;3,548537218;100;1;1;1;1;1;1;1
UBL;168;Laki-laki;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;2,690369606;100;1;1;1;1;1;1;1
UBL;176;Laki-laki;18;Fakultas Teknik;Arsitektur;Semester 1-2;1 - 2 Jt;2;1;0;Sepeda motor pribadi;Rumah pribadi;3,798747757;100;3;1;2;4;3;2;2
UBL;179;Laki-laki;21;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Rumah pribadi;6,216652949;100;3;3;1;4;4;2;2
UBL;186;Perempuan;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;0,733135599;100;2;2;2;2;1;1;3
UBL;196;Laki-laki;19;Fakultas Teknik;Arsitektur;Semester 3-4;< 1 Jt;1;2;0;Layanan online;Rumah pribadi;0,991739715;100;3;2;1;2;2;4;1
UBL;205;Laki-laki;22;Fakultas Ilmu Komputer;Informatika;Semester 7-8;2,1 - 3 Jt;2;4;0;Mobil pribadi;Rumah pribadi;4,212380528;100;3;2;1;2;2;4;3
UBL;207;Perempuan;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;7,938788294;100;4;4;1;1;1;1;3
UBL;212;Laki-laki;22;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 7-8;2,1 - 3 Jt;2;1;1;Sepeda motor pribadi;Rumah pribadi;3,521868899;100;2;2;2;2;2;1;1
UBL;227;Laki-laki;20;Fakultas Teknik;Teknik Sipil;Semester 5-6;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;1,364458401;100;7;2;2;4;5;5;1
UBL;229;Perempuan;18;Fakultas Ekonomi dan Bisnis;Akuntansi;Semester 1-2;1 - 2 Jt;2;2;1;Sepeda motor pribadi;Rumah pribadi;1,069331704;100;3;2;2;2;1;1;1
UBL;235;Laki-laki;21;Fakultas Ilmu Sosial dan Politik;Administrasi Bisnis;Semester 7-8;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Rumah pribadi;6,219275642;100;4;2;2;2;1;2;1
UBL;238;Laki-laki;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;3;0;Sepeda motor pribadi;Rumah pribadi;0,892853672;100;2;1;2;4;3;1;1
UBL;239;Perempuan;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;2;1;0;Sepeda motor pribadi;Rumah saudara;1,656918556;100;2;4;2;1;3;1;1
UBL;252;Perempuan;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;1 - 2 Jt;0;2;0;Layanan online;Rumah pribadi;1,35428619;100;2;2;1;2;2;2;3
UBL;255;Perempuan;22;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;2;0;Layanan online;Rumah saudara;1,35428619;100;2;2;2;2;2;2;1
UBL;260;Perempuan;21;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;1;1;0;Layanan online;Rumah pribadi;1,183931381;100;2;2;2;2;1;2;1
UBL;263;Perempuan;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;2,1 - 3 Jt;1;2;0;Layanan online;Rumah pribadi;1,179398143;100;2;2;2;2;1;1;1
UBL;266;Laki-laki;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;< 1 Jt;1;1;0;Sepeda;Rumah saudara;5,362427134;100;1;1;1;1;3;3;4
UBL;277;Laki-laki;20;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 5-6;1 - 2 Jt;1;1;0;Mobil pribadi;Rumah pribadi;7,55293846;100;2;2;1;2;2;1;1
UBL;283;Perempuan;22;Fakultas Ilmu Sosial dan Politik;Administrasi Bisnis;Semester 7-8;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;0,421196876;100;2;3;3;2;2;2;1
UBL;302;Laki-laki;19;Fakultas Hukum;Ilmu Hukum;Semester 3-4;< 1 Jt;1;2;2;Sepeda motor pribadi;Rumah pribadi;1,095409914;100;3;1;1;1;1;1;1
UBL;304;Perempuan;18;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 1-2;1 - 2 Jt;1;3;1;Sepeda motor pribadi;Rumah pribadi;5,418273673;100;1;1;1;1;1;1;1
UBL;306;Perempuan;20;Fakultas Hukum;Ilmu Hukum;Semester 5-6;1 - 2 Jt;1;3;1;Sepeda motor pribadi;Rumah pribadi;6,113873406;100;1;1;1;1;1;1;1
UBL;321;Perempuan;19;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 3-4;< 1 Jt;0;0;0;Berjalan kaki;Kos sendiri;0,421196876;100;4;5;2;5;4;5;4
UBL;352;Laki-laki;18;Fakultas Ilmu Sosial dan Politik;Administrasi Publik;Semester 1-2;1 - 2 Jt;1;4;0;Sepeda motor pribadi;Rumah pribadi;3,966859999;100;3;3;4;2;2;1;1
UBL;359;Laki-laki;23;Fakultas Ilmu Sosial dan Politik;Administrasi Publik;Semester 7-8;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;4,380956522;100;3;3;3;3;3;3;1
UBL;364;Perempuan;20;Fakultas Hukum;Ilmu Hukum;Semester 5-6;2,1 - 3 Jt;3;3;2;Mobil pribadi;Rumah pribadi;5,34813285;100;4;1;4;2;2;3;3
UBL;366;Laki-laki;18;Fakultas Hukum;Ilmu Hukum;Semester 1-2;< 1 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;3,887183407;100;3;2;1;1;4;2;1
UNILA;12;Perempuan;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Geografi;Semester 7-8;2,1 - 3 Jt;1;1;1;Mobil pribadi;Rumah pribadi;7,7;100;4;4;4;6;4;5;5
UNILA;31;Perempuan;22;Fakultas Pertanian;Agronomi;Semester 7-8;2,1 - 3 Jt;0;1;1;Sepeda motor pribadi;Rumah pribadi;6,5;100;2;2;2;2;2;2;2
UNILA;39;Perempuan;21;Fakultas MIPA;Matematika;Semester 7-8;< 1 Jt;2;2;1;Layanan online;Rumah pribadi;2,3;100;2;2;2;2;0;0;0
UNILA;43;Perempuan;22;Fakultas Kedokteran;Kedokteran;Semester 7-8;2,1 - 3 Jt;0;0;0;Layanan online;Kos sendiri;0,2;100;3;4;3;4;4;3;2
UNILA;49;Perempuan;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Bahasa Inggris;Semester 7-8;1 - 2 Jt;0;0;0;Layanan online;Rumah saudara;3,5;100;3;3;2;2;2;0;0
UNILA;57;Laki-laki;19;Fakultas Ilmu Sosial dan Ilmu Politik;Sosiologi;Semester 3-4;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;4,7;100;5;4;4;5;3;3;4
UNILA;64;Laki-laki;20;Fakultas Teknik;Teknik Mesin;Semester 5-6;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;0,6;100;3;3;3;3;4;3;3
UNILA;67;Laki-laki;20;Fakultas Pertanian;Agribisnis;Semester 3-4;< 1 Jt;0;1;0;Sepeda motor pribadi;Rumah pribadi;7,6;100;6;0;4;5;4;2;0
UNILA;69;Laki-laki;20;FakultasEkonomidanbisnis;Ekonomi Pembangunan;Semester 5-6;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1;100;4;2;0;3;2;2;0
UNILA;85;Perempuan;18;Fakultas Pertanian;Budidaya Perairan;Semester 1-2;1 - 2 Jt;0;0;0;Layanan online;Kos sendiri;1;100;2;2;2;4;4;2;0
UNILA;115;Perempuan;18;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Guru Sekolah Dasar (PGSD);Semester 1-2;1 - 2 Jt;1;2;0;Layanan online;Rumah pribadi;1,8;100;4;2;3;3;3;0;0
UNILA;128;Laki-laki;20;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Jasmani;Semester 5-6;1 - 2 Jt;0;3;1;Sepeda motor pribadi;Rumah pribadi;6,2;100;4;4;4;4;4;4;2
UNILA;130;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Anak Usia Dini� (PG PAUD);Semester 3-4;1 - 2 Jt;1;3;0;Layanan online;Rumah pribadi;2,2;100;2;2;2;2;2;0;0
UNILA;145;Laki-laki;21;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Ekonomi;Semester 5-6;2,1 - 3 Jt;1;2;0;Layanan online;Rumah pribadi;1,6;100;2;3;2;2;2;3;0
UNILA;146;Laki-laki;22;Fakultas Teknik;Teknik Arsiktektur;Semester 5-6;2,1 - 3 Jt;0;0;0;Layanan online;Rumah mengontrak bersama;1,1;100;2;2;3;3;2;2;0
UNILA;155;Laki-laki;22;Fakultas Ilmu Sosial dan Ilmu Politik;Hubungan Internasional;Semester 3-4;1 - 2 Jt;0;2;0;Sepeda motor pribadi;Rumah saudara;6,5;100;4;2;4;8;3;6;0
UNILA;160;Laki-laki;22;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Jasmani;Semester 3-4;1 - 2 Jt;0;0;0;Layanan online;Rumah saudara;2,3;100;2;2;2;2;4;3;0
UNILA;202;Laki-laki;19;Fakultas Teknik;Teknik Geodesi;Semester 1-2;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Rumah mengontrak bersama;0,4;100;2;2;2;3;0;3;3
UNILA;223;Perempuan;21;Fakultas MIPA;Matematika;Semester 5-6;< 1 Jt;0;0;0;Layanan online;Kos sendiri;0,7;100;2;4;2;2;3;0;0
UNILA;290;Perempuan;22;Fakultas Pertanian;Teknologi Industri Pertanian;Semester 5-6;2,1 - 3 Jt;0;0;0;Layanan online;Kos sendiri;1;100;2;2;2;2;4;3;0
UNILA;320;Perempuan;20;Fakultas Ilmu Sosial dan Ilmu Politik;Ilmu Komunikasi;Semester 1-2;< 1 Jt;0;0;0;Layanan online;Kos sendiri;1;100;2;0;2;2;2;2;0
UNILA;363;Perempuan;19;Fakultas Hukum;Ilmu Hukum;Semester 1-2;3,1 - 4 Jt;1;2;0;Layanan online;Rumah pribadi;3,8;100;2;4;2;2;4;0;3
UNILA;375;Laki-laki;21;Fakultas Pertanian;Peternakan;Semester 1-2;1 - 2 Jt;0;3;1;Layanan online;Rumah saudara;2,2;100;2;4;3;3;2;0;0
UNILA;44;Perempuan;23;Fakultas Ilmu Sosial dan Ilmu Politik;Hubungan Internasional;Semester 5-6;1 - 2 Jt;1;1;2;Sepeda motor pribadi;Rumah pribadi;3,4;95;4;4;2;4;4;0;0
UNILA;193;Laki-laki;19;Fakultas Pertanian;Agroteknologi;Semester 1-2;2,1 - 3 Jt;0;0;0;Layanan online;Rumah mengontrak pribadi;0,6;95;4;2;2;2;0;3;0
UBL;90;Perempuan;19;Fakultas Ilmu Sosial dan Politik;Ilmu Komunikasi;Semester 3-4;3,1 - 4 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,063516761;90;4;1;2;2;1;1;1
UNILA;124;Laki-laki;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Ekonomi;Semester 3-4;1 - 2 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;2,7;85;5;3;3;5;3;2;2
UNILA;180;Perempuan;22;Fakultas Ilmu Sosial dan Ilmu Politik;Sosiologi;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Kos bersama-sama;1,3;85;6;2;3;2;2;2;0
UNILA;197;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Teknologi Informasi;Semester 1-2;3,1 - 4 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;0,8;85;2;2;4;0;2;4;3
UNILA;358;Perempuan;19;Fakultas Keguruan dan Ilmu Pendidikan;Pendidikan Ekonomi;Semester 1-2;1 - 2 Jt;0;0;0;Layanan online;Kos bersama-sama;1;85;3;0;2;2;3;4;0
UINRIL;2;Laki-laki;25;Syariah;Hukum Keluarga;Semester 7-8;< 1 Jt;1;4;0;Sepeda motor pribadi;Kos sendiri;0,58;80;3;3;0;3;0;0;0
UINRIL;60;Perempuan;21;Dakwah dan Ilmu Komunikasi;Bimbingan Konseling Islam;Semester 7-8;1 - 2 Jt;0;1;0;Sepeda motor pribadi;Kos sendiri;1,25;80;2;2;0;2;3;0;0
UINRIL;89;Perempuan;20;Ekonomi dan Bisnis Islam;Perbankan Syariah;Semester 5-6;> 4 Jt;2;2;3;Mobil pribadi;Rumah pribadi;3,44;80;3;2;0;2;2;0;0
UINRIL;111;Laki-laki;22;Syariah;Hukum Ekonomi;Semester 7-8;> 4 Jt;1;3;0;Mobil pribadi;Rumah pribadi;6,04;80;3;3;0;3;3;0;2
UINRIL;126;Laki-laki;23;Ekonomi dan Bisnis Islam;Manajemen Bisnis Syariah;Semester 7-8;< 1 Jt;1;2;0;Sepeda motor pribadi;Rumah pribadi;11,45;80;2;2;2;2;3;2;2
UBL;67;Laki-laki;20;Fakultas Ilmu Komputer;Sistem Informasi;Semester 3-4;2,1 - 3 Jt;0;1;0;Sepeda motor pribadi;Rumah saudara;5,050923037;80;3;2;4;2;1;4;1
UBL;84;Laki-laki;22;Fakultas Ilmu Komputer;Sistem Informasi;Semester 3-4;3,1 - 4 Jt;0;1;0;Menumpang dengan teman/keluarga;Kos bersama-sama;1,311269222;80;2;2;3;1;2;1;2
UBL;152;Laki-laki;21;Fakultas Hukum;Ilmu Hukum;Semester 7-8;1 - 2 Jt;2;2;0;Sepeda motor pribadi;Rumah pribadi;3,713260276;80;3;1;3;2;2;4;1
UBL;164;Laki-laki;22;Fakultas Ekonomi dan Bisnis;Manajemen;Semester 7-8;2,1 - 3 Jt;3;2;0;Sepeda motor pribadi;Rumah pribadi;4,5184027;80;2;2;2;5;1;1;1
